1.000000e+00 -2.999910e+00 9.999849e-01 1.085101e-03 3.014170e-05 9.999849e-01
1.100000e+00 -2.999745e+00 9.999574e-01 2.529253e-03 7.728273e-05 9.999574e-01
1.200000e+00 -2.999445e+00 9.999075e-01 4.608883e-03 1.536294e-04 9.999076e-01
1.300000e+00 -2.998798e+00 9.997989e-01 8.652320e-03 3.161961e-04 9.997989e-01
1.400000e+00 -2.997756e+00 9.996251e-01 1.382904e-02 5.428694e-04 9.996251e-01
1.500000e+00 -2.995920e+00 9.993167e-01 2.206358e-02 9.353009e-04 9.993167e-01
1.600000e+00 -2.992984e+00 9.988216e-01 3.350028e-02 1.532472e-03 9.988216e-01
1.700000e+00 -2.988905e+00 9.981309e-01 4.751904e-02 2.336648e-03 9.981309e-01
1.800000e+00 -2.984203e+00 9.973350e-01 6.008832e-02 3.141760e-03 9.973350e-01
1.900000e+00 -2.976589e+00 9.960333e-01 8.124154e-02 4.555207e-03 9.960333e-01
2.000000e+00 -2.967946e+00 9.945451e-01 1.012099e-01 6.063688e-03 9.945451e-01
2.100000e+00 -2.956377e+00 9.925502e-01 1.251189e-01 7.987708e-03 9.925502e-01
2.200000e+00 -2.940881e+00 9.898371e-01 1.583118e-01 1.083163e-02 9.898371e-01
2.300000e+00 -2.925997e+00 9.872126e-01 1.819390e-01 1.330642e-02 9.872126e-01
2.400000e+00 -2.904120e+00 9.833135e-01 2.240188e-01 1.763119e-02 9.833135e-01
2.500000e+00 -2.883113e+00 9.795498e-01 2.476042e-01 2.058293e-02 9.795498e-01
2.600000e+00 -2.854782e+00 9.743317e-01 2.914324e-01 2.626311e-02 9.743317e-01
2.700000e+00 -2.823746e+00 9.686090e-01 3.298286e-01 3.169054e-02 9.686090e-01
2.800000e+00 -2.788731e+00 9.619917e-01 3.743839e-01 3.895415e-02 9.619918e-01
2.900000e+00 -2.750865e+00 9.547083e-01 4.211429e-01 4.716391e-02 9.547083e-01
3.000000e+00 -2.705532e+00 9.457498e-01 4.762456e-01 5.846755e-02 9.457498e-01
3.100000e+00 -2.656297e+00 9.359111e-01 5.226419e-01 6.948610e-02 9.359111e-01
3.200000e+00 -2.598702e+00 9.238747e-01 5.905692e-01 8.764893e-02 7.854580e-01
3.300000e+00 -2.534767e+00 9.100879e-01 6.557418e-01 1.106202e-01 2.090095e-01
3.400000e+00 -2.468185e+00 8.953116e-01 7.258591e-01 1.363560e-01 5.069655e-02
3.500000e+00 -2.389549e+00 8.765191e-01 8.149504e-01 1.819777e-01 2.084869e-02
3.600000e+00 -2.310028e+00 8.569796e-01 8.857364e-01 2.295770e-01 1.181288e-02
3.700000e+00 -2.215123e+00 8.325077e-01 9.861289e-01 2.928313e-01 1.389604e-01
3.800000e+00 -2.108735e+00 8.031075e-01 1.065004e+00 3.706659e-01 1.560268e-02
3.900000e+00 -2.010415e+00 7.747708e-01 1.124453e+00 4.466691e-01 6.484359e-02
4.000000e+00 -1.881544e+00 7.338452e-01 1.207849e+00 5.687124e-01 3.140484e-02
4.100000e+00 -1.760922e+00 6.939352e-01 1.233863e+00 6.678132e-01 3.355808e-02
4.200000e+00 -1.645849e+00 6.551481e-01 1.209798e+00 7.305521e-01 2.238140e-02
4.300000e+00 -1.529915e+00 6.120156e-01 1.174245e+00 8.039223e-01 4.126278e-02
4.400000e+00 -1.412409e+00 5.692746e-01 1.085539e+00 8.195374e-01 4.485725e-02
4.500000e+00 -1.304827e+00 5.270019e-01 9.813095e-01 8.258285e-01 1.516404e-02
4.600000e+00 -1.207330e+00 4.870761e-01 8.870601e-01 8.198470e-01 1.531929e-03
4.700000e+00 -1.116000e+00 4.499420e-01 7.730724e-01 7.807828e-01 1.921196e-02
4.800000e+00 -1.051165e+00 4.228565e-01 6.954967e-01 7.443169e-01 9.413999e-03
4.900000e+00 -9.904857e-01 3.982318e-01 6.032632e-01 6.909787e-01 1.234585e-03
5.000000e+00 -9.276361e-01 3.703381e-01 5.220947e-01 6.415982e-01 7.294883e-03
5.100000e+00 -8.852067e-01 3.533953e-01 4.650376e-01 5.963029e-01 2.348487e-04
5.200000e+00 -8.433618e-01 3.349141e-01 4.173338e-01 5.609636e-01 2.317930e-03
5.300000e+00 -7.997150e-01 3.166915e-01 3.614494e-01 5.089438e-01 1.794395e-03
5.400000e+00 -7.690758e-01 3.036826e-01 3.249563e-01 4.759354e-01 5.195005e-03
5.500000e+00 -7.399692e-01 2.909233e-01 2.925621e-01 4.418392e-01 6.424468e-03
5.600000e+00 -7.098187e-01 2.779829e-01 2.606307e-01 4.091732e-01 2.887583e-03
5.700000e+00 -6.888377e-01 2.697878e-01 2.392870e-01 3.833795e-01 1.206592e-04
5.800000e+00 -6.610660e-01 2.581127e-01 2.149173e-01 3.529159e-01 2.758301e-04
5.900000e+00 -6.441889e-01 2.525420e-01 1.997154e-01 3.341689e-01 1.703071e-03
6.000000e+00 -6.223802e-01 2.417479e-01 1.826137e-01 3.123334e-01 2.261025e-03
6.100000e+00 -6.025334e-01 2.348063e-01 1.694188e-01 2.937000e-01 3.435288e-03
6.200000e+00 -5.869857e-01 2.293142e-01 1.557875e-01 2.747954e-01 2.671587e-03
6.300000e+00 -5.732988e-01 2.236868e-01 1.456037e-01 2.614697e-01 2.938384e-03
6.400000e+00 -5.587939e-01 2.186536e-01 1.359388e-01 2.463078e-01 5.415674e-04
6.500000e+00 -5.445491e-01 2.135336e-01 1.277095e-01 2.337901e-01 4.536719e-04
6.600000e+00 -5.340866e-01 2.099766e-01 1.212196e-01 2.235430e-01 3.689873e-03
6.700000e+00 -5.219348e-01 2.063363e-01 1.142369e-01 2.136323e-01 1.948809e-03
6.800000e+00 -5.112143e-01 2.021937e-01 1.079939e-01 2.036762e-01 6.358350e-04
6.900000e+00 -5.003291e-01 1.983842e-01 1.024386e-01 1.937106e-01 4.386914e-04
7.000000e+00 -4.899804e-01 1.953892e-01 9.700712e-02 1.858085e-01 3.835313e-03
7.100000e+00 -4.811690e-01 1.925978e-01 9.368266e-02 1.804023e-01 2.142480e-03
7.200000e+00 -4.707205e-01 1.885190e-01 8.774500e-02 1.701509e-01 2.381172e-03
7.300000e+00 -4.627659e-01 1.858377e-01 8.435031e-02 1.638710e-01 9.123291e-04
7.400000e+00 -4.549699e-01 1.835173e-01 8.140871e-02 1.586248e-01 8.962988e-04
7.500000e+00 -4.467177e-01 1.816524e-01 7.757616e-02 1.519044e-01 2.013037e-04
7.600000e+00 -4.413112e-01 1.806041e-01 7.535889e-02 1.494473e-01 4.500928e-04
7.700000e+00 -4.318839e-01 1.769308e-01 7.105120e-02 1.413078e-01 1.032754e-03
7.800000e+00 -4.255846e-01 1.759110e-01 6.902148e-02 1.383989e-01 1.137324e-03
7.900000e+00 -4.174293e-01 1.726567e-01 6.612015e-02 1.327075e-01 4.204102e-05
8.000000e+00 -4.104795e-01 1.710585e-01 6.419744e-02 1.288663e-01 2.324561e-03
8.100000e+00 -4.043061e-01 1.700135e-01 6.172436e-02 1.254077e-01 1.418062e-03
8.200000e+00 -3.984392e-01 1.677627e-01 5.967587e-02 1.211938e-01 9.772363e-04
8.300000e+00 -3.934270e-01 1.667276e-01 5.793470e-02 1.185687e-01 4.506445e-04
8.400000e+00 -3.876157e-01 1.641800e-01 5.553294e-02 1.143552e-01 1.228481e-03
8.500000e+00 -3.839340e-01 1.641550e-01 5.408585e-02 1.118399e-01 2.488428e-04
8.600000e+00 -3.763657e-01 1.612971e-01 5.215111e-02 1.075389e-01 2.034111e-03
8.700000e+00 -3.730267e-01 1.615309e-01 5.087875e-02 1.058765e-01 1.953843e-03
8.800000e+00 -3.658773e-01 1.592737e-01 4.923173e-02 1.020767e-01 9.893945e-04
8.900000e+00 -3.625454e-01 1.584461e-01 4.795145e-02 1.006794e-01 3.786523e-04
9.000000e+00 -3.577134e-01 1.575450e-01 4.666430e-02 9.828897e-02 1.683130e-03
9.100000e+00 -3.537672e-01 1.560395e-01 4.530764e-02 9.545430e-02 7.447412e-04
9.200000e+00 -3.474939e-01 1.549502e-01 4.371596e-02 9.318362e-02 5.034033e-04
9.300000e+00 -3.442350e-01 1.543436e-01 4.293009e-02 9.167785e-02 8.127783e-04
9.400000e+00 -3.400501e-01 1.533075e-01 4.155869e-02 8.949309e-02 2.357764e-04
9.500000e+00 -3.372257e-01 1.525651e-01 4.062810e-02 8.754030e-02 5.474121e-04
9.600000e+00 -3.312043e-01 1.510719e-01 3.909644e-02 8.479182e-02 6.394775e-04
9.700000e+00 -3.277160e-01 1.502410e-01 3.841058e-02 8.349888e-02 2.379126e-03
9.800000e+00 -3.240254e-01 1.496610e-01 3.737388e-02 8.201369e-02 1.104644e-03
9.900000e+00 -3.204095e-01 1.484930e-01 3.635774e-02 8.003322e-02 2.257930e-03
1.000000e+01 -3.163914e-01 1.479362e-01 3.558872e-02 7.841810e-02 7.939648e-04
