1.000000e+00 -2.999919e+00 9.999866e-01 9.600595e-04 2.666832e-05 9.999866e-01
1.100000e+00 -2.999786e+00 9.999642e-01 2.174184e-03 6.646718e-05 9.999642e-01
1.200000e+00 -2.999375e+00 9.998958e-01 5.139277e-03 1.718003e-04 9.998958e-01
1.300000e+00 -2.998767e+00 9.997942e-01 8.513923e-03 3.089485e-04 9.997942e-01
1.400000e+00 -2.997684e+00 9.996132e-01 1.496462e-02 5.867127e-04 9.996132e-01
1.500000e+00 -2.995842e+00 9.993036e-01 2.360519e-02 1.002288e-03 9.993036e-01
1.600000e+00 -2.993163e+00 9.988528e-01 3.302278e-02 1.504851e-03 9.988528e-01
1.700000e+00 -2.989320e+00 9.982028e-01 4.743679e-02 2.319422e-03 9.982028e-01
1.800000e+00 -2.984000e+00 9.973005e-01 6.269427e-02 3.276226e-03 9.973005e-01
1.900000e+00 -2.976577e+00 9.960362e-01 7.782188e-02 4.335555e-03 9.960362e-01
2.000000e+00 -2.967372e+00 9.944494e-01 1.029786e-01 6.182845e-03 9.944494e-01
2.100000e+00 -2.955967e+00 9.924748e-01 1.261742e-01 8.059743e-03 9.924748e-01
2.200000e+00 -2.942374e+00 9.901038e-01 1.568610e-01 1.069891e-02 9.901038e-01
2.300000e+00 -2.925557e+00 9.871399e-01 1.829364e-01 1.336488e-02 9.871399e-01
2.400000e+00 -2.905755e+00 9.836185e-01 2.107472e-01 1.643971e-02 9.836185e-01
2.500000e+00 -2.882456e+00 9.794195e-01 2.615345e-01 2.187701e-02 9.794195e-01
2.600000e+00 -2.855015e+00 9.743979e-01 2.944687e-01 2.630406e-02 9.743979e-01
2.700000e+00 -2.824641e+00 9.687874e-01 3.305488e-01 3.158348e-02 9.687874e-01
2.800000e+00 -2.789574e+00 9.621727e-01 3.764451e-01 3.865841e-02 9.621727e-01
2.900000e+00 -2.749411e+00 9.544364e-01 4.150545e-01 4.664207e-02 9.544364e-01
3.000000e+00 -2.705701e+00 9.459056e-01 4.821761e-01 5.780558e-02 9.459056e-01
3.100000e+00 -2.656366e+00 9.360312e-01 5.369359e-01 7.062255e-02 9.360312e-01
3.200000e+00 -2.600438e+00 9.245577e-01 5.858750e-01 8.347711e-02 9.245577e-01
3.300000e+00 -2.540011e+00 9.117983e-01 6.280185e-01 9.894298e-02 9.117983e-01
3.400000e+00 -2.474799e+00 8.975923e-01 7.571119e-01 1.306458e-01 8.975923e-01
3.500000e+00 -2.398065e+00 8.803221e-01 8.152695e-01 1.579863e-01 8.803221e-01
3.600000e+00 -2.318439e+00 8.617113e-01 8.728223e-01 1.899227e-01 8.617113e-01
3.700000e+00 -2.227009e+00 8.391523e-01 9.068654e-01 2.228327e-01 8.391523e-01
3.800000e+00 -2.131354e+00 8.142834e-01 1.093526e+00 3.151510e-01 8.142834e-01
3.900000e+00 -2.031065e+00 7.871971e-01 1.167121e+00 3.902975e-01 7.871971e-01
4.000000e+00 -1.910292e+00 7.515871e-01 1.281850e+00 5.089372e-01 7.515871e-01
4.100000e+00 -1.779275e+00 7.094015e-01 1.389790e+00 7.017650e-01 7.094015e-01
4.200000e+00 -1.636947e+00 6.584245e-01 1.545849e+00 1.030749e+00 6.584245e-01
4.300000e+00 -1.474383e+00 5.899305e-01 1.868682e+00 1.869449e+00 5.899305e-01
4.400000e+00 -1.270725e+00 4.732867e-01 2.658138e+00 6.930999e+00 3.646699e-02
4.500000e+00 -1.054612e+00 2.929277e-01 2.076446e+00 1.135263e+01 2.889213e-01
4.600000e+00 -9.295489e-01 1.484843e-01 1.184106e+00 8.729473e+00 1.206850e-02
4.700000e+00 -8.662371e-01 8.707049e-02 8.162510e-01 4.819663e+00 1.909352e-02
4.800000e+00 -8.225578e-01 7.667954e-02 7.023817e-01 3.238690e+00 1.367278e-02
